city,year,month,sales,volume,median,listings,inventory,date
Lubbock,2007,10,252,34970000,109400,1813,6.3,2007.75
Lubbock,2007,11,258,32910000,1e+05,1700,5.9,2007.83333333333
Lubbock,2007,12,228,29050000,101200,1558,5.4,2007.91666666667
Lubbock,2008,1,170,22580000,107700,1565,5.4,2008
Lubbock,2008,2,222,28240000,101300,1534,5.3,2008.08333333333
Lubbock,2008,3,299,38500000,104100,1539,5.4,2008.16666666667
Lubbock,2008,4,322,43295000,108400,1540,5.3,2008.25
Lubbock,2008,5,378,53910000,113100,1586,5.5,2008.33333333333
Lubbock,2008,6,376,49610000,107100,1621,5.6,2008.41666666667
Lubbock,2008,7,345,45255000,110000,1619,5.7,2008.5
Lubbock,2008,8,342,48660000,116800,1544,5.4,2008.58333333333
Lubbock,2008,9,247,33360000,113200,1495,5.2,2008.66666666667
Lubbock,2008,10,192,27895000,116400,1529,5.4,2008.75
Lubbock,2008,11,151,20120000,103600,1503,5.5,2008.83333333333
Lubbock,2008,12,201,28115000,116700,1436,5.3,2008.91666666667
Lubbock,2009,1,134,17705000,108200,1452,5.4,2009
Lubbock,2009,2,199,25575000,112600,1510,5.7,2009.08333333333
Lubbock,2009,3,258,34270000,108600,1516,5.8,2009.16666666667
Lubbock,2009,4,289,39285000,115200,1459,5.6,2009.25
Lubbock,2009,5,358,45605000,111400,1402,5.4,2009.33333333333
Lubbock,2009,6,385,53585000,115200,1371,5.3,2009.41666666667
Lubbock,2009,7,348,43620000,110300,1411,5.5,2009.5
Lubbock,2009,8,289,39445000,115100,1434,5.6,2009.58333333333
Lubbock,2009,9,248,31955000,111000,1391,5.5,2009.66666666667
Lubbock,2009,10,250,34100001,114900,1355,5.2,2009.75
Lubbock,2009,11,257,34035905,107000,1362,5.1,2009.83333333333
Lubbock,2009,12,174,26220386,116200,1298,4.9,2009.91666666667
Lubbock,2010,1,139,17914313,108100,1416,5.3,2010
Lubbock,2010,2,156,20722575,110700,1458,5.6,2010.08333333333
Lubbock,2010,3,316,42391908,109800,1535,5.7,2010.16666666667
Lubbock,2010,4,321,44003147,114800,1501,5.6,2010.25
Lubbock,2010,5,351,47968867,114900,1583,5.9,2010.33333333333
Lubbock,2010,6,323,44239700,116300,1709,6.5,2010.41666666667
Lubbock,2010,7,225,31597764,113600,1781,7,2010.5
Lubbock,2010,8,251,34297122,111700,1847,7.4,2010.58333333333
Lubbock,2010,9,189,29681315,126200,1805,7.3,2010.66666666667
Lubbock,2010,10,185,25702976,114100,1770,7.4,2010.75
Lubbock,2010,11,169,23804225,118500,1696,7.3,2010.83333333333
Lubbock,2010,12,220,30982194,112900,1597,6.7,2010.91666666667
Lubbock,2011,1,135,18354714,110000,1662,7,2011
Lubbock,2011,2,142,20187712,102500,1618,6.9,2011.08333333333
Lubbock,2011,3,210,30208084,116100,1726,7.6,2011.16666666667
Lubbock,2011,4,233,32230242,106400,1768,8.1,2011.25
Lubbock,2011,5,279,41796627,114900,1755,8.2,2011.33333333333
Lubbock,2011,6,326,47549602,120500,1776,8.3,2011.41666666667
Lubbock,2011,7,311,45299546,119000,1762,8,2011.5
Lubbock,2011,8,264,43046584,125300,1765,8,2011.58333333333
Lubbock,2011,9,263,36880176,120300,1720,7.5,2011.66666666667
Lubbock,2011,10,208,29121723,114500,1726,7.5,2011.75
Lubbock,2011,11,178,25517273,123500,1655,7.2,2011.83333333333
Lubbock,2011,12,224,32436160,118600,1531,6.6,2011.91666666667
Lubbock,2012,1,148,19423669,112200,1588,6.8,2012
Lubbock,2012,2,201,29288490,115900,1565,6.6,2012.08333333333
Lubbock,2012,3,268,38008497,120900,1562,6.5,2012.16666666667
Lubbock,2012,4,280,39482775,113500,1621,6.6,2012.25
Lubbock,2012,5,353,52146396,121200,1626,6.5,2012.33333333333
Lubbock,2012,6,365,57557518,125800,1670,6.5,2012.41666666667
Lubbock,2012,7,307,45342778,121800,1637,6.4,2012.5
Lubbock,2012,8,361,53633940,119600,1662,6.3,2012.58333333333
Lubbock,2012,9,256,38566793,122600,1590,6.1,2012.66666666667
Lubbock,2012,10,261,39607330,123900,1468,5.5,2012.75
Lubbock,2012,11,256,38797374,123300,1400,5.1,2012.83333333333
Lubbock,2012,12,275,41940836,124600,1237,4.5,2012.91666666667
Lubbock,2013,1,217,32328477,119500,1231,4.3,2013
Lubbock,2013,2,250,41288203,124200,1206,4.2,2013.08333333333
Lubbock,2013,3,366,53039333,124000,1113,3.8,2013.16666666667
Lubbock,2013,4,354,52351004,120000,1115,3.7,2013.25
Lubbock,2013,5,427,65309195,128900,1150,3.7,2013.33333333333
Lubbock,2013,6,407,64754014,125700,1109,3.6,2013.41666666667
Lubbock,2013,7,468,72213666,128600,1193,3.7,2013.5
Lubbock,2013,8,368,59334674,130700,1224,3.8,2013.58333333333
Lubbock,2013,9,314,51199812,132300,1242,3.8,2013.66666666667
Lubbock,2013,10,287,45278594,130000,1265,3.8,2013.75
Lubbock,2013,11,254,37509911,125300,1240,3.7,2013.83333333333
Lubbock,2013,12,NA,NA,NA,NA,NA,2013.91666666667
Lubbock,2014,1,221,33705478,124300,774,2.3,2014
Lubbock,2014,2,217,33139748,127600,1043,3.1,2014.08333333333
Lubbock,2014,3,260,43066279,133900,1105,3.4,2014.16666666667
Lubbock,2014,4,352,57937483,133500,1014,3.1,2014.25
Lubbock,2014,5,361,58397155,133400,1020,3.2,2014.33333333333
Lubbock,2014,6,436,74286810,141900,1015,3.2,2014.41666666667
Lubbock,2014,7,391,65793023,137300,1120,3.6,2014.5
Lubbock,2014,8,376,60154521,143300,1042,3.3,2014.58333333333
Lubbock,2014,9,286,47888622,140000,959,3.1,2014.66666666667
Lubbock,2014,10,312,50480764,136800,1096,3.5,2014.75
Lubbock,2014,11,256,42076889,132000,1121,3.6,2014.83333333333
Lubbock,2014,12,281,44863266,133600,1039,3.3,2014.91666666667
Lubbock,2015,1,202,32389876,132400,979,3.1,2015
Lubbock,2015,2,228,38055770,130600,1046,3.4,2015.08333333333
Lubbock,2015,3,372,59268168,139100,1011,3.1,2015.16666666667
Lubbock,2015,4,360,59454618,137000,979,3,2015.25
Lubbock,2015,5,422,72716209,140500,1010,3.1,2015.33333333333
Lubbock,2015,6,425,72529370,141400,1047,3.2,2015.41666666667
Lubbock,2015,7,439,73236112,141400,1160,3.5,2015.5
Lufkin,2000,1,28,2280000,68000,NA,NA,2000
Lufkin,2000,2,35,3030000,75000,343,7.7,2000.08333333333
Lufkin,2000,3,44,3700000,75000,NA,NA,2000.16666666667
Lufkin,2000,4,47,4145000,67500,NA,NA,2000.25
Lufkin,2000,5,44,4135000,75000,352,7.9,2000.33333333333
Lufkin,2000,6,55,4695000,75000,354,8.1,2000.41666666667
Lufkin,2000,7,36,3200000,86700,362,8.6,2000.5
Lufkin,2000,8,34,2815000,66700,362,9,2000.58333333333
Lufkin,2000,9,65,5420000,67900,350,8.5,2000.66666666667
Lufkin,2000,10,51,4945000,86400,NA,NA,2000.75
Lufkin,2000,11,34,4025000,105000,341,8,2000.83333333333
Lufkin,2000,12,33,3105000,82500,349,8.3,2000.91666666667
Lufkin,2001,1,20,2175000,80000,349,8.4,2001
Lufkin,2001,2,30,3405000,87500,404,9.8,2001.08333333333
Lufkin,2001,3,50,4965000,85000,397,9.5,2001.16666666667
Lufkin,2001,4,34,3565000,86700,428,10.6,2001.25
Lufkin,2001,5,59,5245000,85000,448,10.7,2001.33333333333
Lufkin,2001,6,63,6840000,87000,429,10.1,2001.41666666667
Lufkin,2001,7,49,5645000,86400,NA,NA,2001.5
Lufkin,2001,8,43,3710000,75800,417,9.4,2001.58333333333
Lufkin,2001,9,39,4165000,81700,425,10.1,2001.66666666667
Lufkin,2001,10,49,5355000,77500,NA,NA,2001.75
Lufkin,2001,11,36,3135000,73300,NA,NA,2001.83333333333
Lufkin,2001,12,46,4765000,90000,NA,NA,2001.91666666667
Lufkin,2002,1,46,4220000,74000,NA,NA,2002
Lufkin,2002,2,39,3315000,69200,NA,NA,2002.08333333333
Lufkin,2002,3,64,6410000,77000,NA,NA,2002.16666666667
Lufkin,2002,4,51,4610000,85800,NA,NA,2002.25
Lufkin,2002,5,67,6660000,83000,NA,NA,2002.33333333333
Lufkin,2002,6,57,5840000,86900,NA,NA,2002.41666666667
Lufkin,2002,7,71,7085000,81200,370,7.3,2002.5
Lufkin,2002,8,69,7135000,79600,NA,NA,2002.58333333333
Lufkin,2002,9,47,4600000,81200,NA,NA,2002.66666666667
Lufkin,2002,10,65,5695000,75000,NA,NA,2002.75
Lufkin,2002,11,50,5525000,85000,NA,NA,2002.83333333333
Lufkin,2002,12,70,6620000,81200,NA,NA,2002.91666666667
Lufkin,2003,1,45,4700000,75600,NA,NA,2003
Lufkin,2003,2,36,3695000,80000,NA,NA,2003.08333333333
Lufkin,2003,3,46,3885000,75000,671,11.9,2003.16666666667
Lufkin,2003,4,74,7040000,75600,NA,NA,2003.25
Lufkin,2003,5,61,6325000,81000,NA,NA,2003.33333333333
Lufkin,2003,6,50,5320000,80000,NA,NA,2003.41666666667
Lufkin,2003,7,60,5655000,85000,711,12.7,2003.5
Lufkin,2003,8,61,5795000,79200,NA,NA,2003.58333333333
Lufkin,2003,9,45,4020000,81000,NA,NA,2003.66666666667
Lufkin,2003,10,74,7785000,90000,NA,NA,2003.75
Lufkin,2003,11,48,4530000,80000,NA,NA,2003.83333333333
Lufkin,2003,12,49,4500000,81000,780,14.4,2003.91666666667
Lufkin,2004,1,39,3775000,81700,764,14.3,2004
Lufkin,2004,2,52,4995000,86700,795,14.5,2004.08333333333
Lufkin,2004,3,60,6210000,91200,786,14,2004.16666666667
Lufkin,2004,4,64,7565000,93300,NA,NA,2004.25
Lufkin,2004,5,72,8050000,94000,NA,NA,2004.33333333333
Lufkin,2004,6,45,6115000,113800,NA,NA,2004.41666666667
Lufkin,2004,7,57,5735000,78300,828,14.9,2004.5
Lufkin,2004,8,81,7775000,76400,NA,NA,2004.58333333333
Lufkin,2004,9,59,7040000,96400,NA,NA,2004.66666666667
Lufkin,2004,10,56,5400000,88900,NA,NA,2004.75
Lufkin,2004,11,76,7635000,86000,NA,NA,2004.83333333333
Lufkin,2004,12,62,5900000,80000,NA,NA,2004.91666666667
Lufkin,2005,1,40,5450000,106700,720,11.9,2005
Lufkin,2005,2,44,5065000,87000,NA,NA,2005.08333333333
Lufkin,2005,3,72,7770000,80000,NA,NA,2005.16666666667
Lufkin,2005,4,63,5995000,90800,NA,NA,2005.25
Lufkin,2005,5,84,8515000,90000,NA,NA,2005.33333333333
Lufkin,2005,6,85,11790000,107100,NA,NA,2005.41666666667
Lufkin,2005,7,80,8560000,95800,NA,NA,2005.5
Lufkin,2005,8,90,10565000,102200,NA,NA,2005.58333333333
Lufkin,2005,9,62,7290000,1e+05,NA,NA,2005.66666666667
Lufkin,2005,10,67,7225000,87000,NA,NA,2005.75
Lufkin,2005,11,47,6150000,83800,NA,NA,2005.83333333333
Lufkin,2005,12,63,8010000,88300,NA,NA,2005.91666666667
Lufkin,2006,1,54,5220000,93300,NA,NA,2006
Lufkin,2006,2,58,7570000,90000,NA,NA,2006.08333333333
Lufkin,2006,3,82,7335000,65000,NA,NA,2006.16666666667
Lufkin,2006,4,66,8555000,108600,NA,NA,2006.25
Lufkin,2006,5,87,10840000,102000,NA,NA,2006.33333333333
Lufkin,2006,6,75,10180000,123800,NA,NA,2006.41666666667
Lufkin,2006,7,72,9490000,115000,NA,NA,2006.5
Lufkin,2006,8,101,13865000,123300,NA,NA,2006.58333333333
Lufkin,2006,9,61,7765000,101700,NA,NA,2006.66666666667
Lufkin,2006,10,78,9030000,77800,NA,NA,2006.75
Lufkin,2006,11,49,5720000,89200,NA,NA,2006.83333333333
Lufkin,2006,12,51,7790000,115000,NA,NA,2006.91666666667
Lufkin,2007,1,59,7445000,121100,NA,NA,2007
Lufkin,2007,2,47,5670000,102500,NA,NA,2007.08333333333
Lufkin,2007,3,54,5650000,92500,NA,NA,2007.16666666667
Lufkin,2007,4,65,7500000,105000,NA,NA,2007.25
Lufkin,2007,5,76,8975000,120000,NA,NA,2007.33333333333
Lufkin,2007,6,86,10335000,95700,NA,NA,2007.41666666667
Lufkin,2007,7,71,9635000,87900,NA,NA,2007.5
Lufkin,2007,8,68,8735000,102900,NA,NA,2007.58333333333
Lufkin,2007,9,54,7685000,116000,NA,NA,2007.66666666667
Lufkin,2007,10,73,9015000,98800,NA,NA,2007.75
Lufkin,2007,11,63,7720000,108800,NA,NA,2007.83333333333
Lufkin,2007,12,38,3945000,82500,NA,NA,2007.91666666667
Lufkin,2008,1,54,6585000,103300,NA,NA,2008
Lufkin,2008,2,58,8305000,1e+05,NA,NA,2008.08333333333
Lufkin,2008,3,51,5575000,87000,NA,NA,2008.16666666667
Lufkin,2008,4,52,6885000,120000,NA,NA,2008.25
Lufkin,2008,5,82,10905000,1e+05,NA,NA,2008.33333333333
Lufkin,2008,6,70,8965000,120000,NA,NA,2008.41666666667
Lufkin,2008,7,48,6095000,116000,NA,NA,2008.5
Lufkin,2008,8,60,8180000,114300,NA,NA,2008.58333333333
Lufkin,2008,9,37,4530000,112500,NA,NA,2008.66666666667
Lufkin,2008,10,44,5140000,96000,NA,NA,2008.75
Lufkin,2008,11,21,2795000,127500,NA,NA,2008.83333333333
Lufkin,2008,12,51,6920000,115000,NA,NA,2008.91666666667
Lufkin,2009,1,28,3220000,1e+05,NA,NA,2009
Lufkin,2009,2,34,4980000,116700,NA,NA,2009.08333333333
Lufkin,2009,3,55,7605000,117500,NA,NA,2009.16666666667
Lufkin,2009,4,44,6350000,136000,NA,NA,2009.25
Lufkin,2009,5,62,8135000,117100,NA,NA,2009.33333333333
Lufkin,2009,6,55,6300000,110000,NA,NA,2009.41666666667
Lufkin,2009,7,54,7485000,130000,NA,NA,2009.5
Lufkin,2009,8,48,6255000,95000,NA,NA,2009.58333333333
Lufkin,2009,9,46,5520000,120000,NA,NA,2009.66666666667
Lufkin,2009,10,50,7141295,104000,NA,NA,2009.75
Lufkin,2009,11,43,7351935,113800,NA,NA,2009.83333333333
Lufkin,2009,12,46,6120100,120000,NA,NA,2009.91666666667
Lufkin,2010,1,30,3523700,92000,NA,NA,2010
Lufkin,2010,2,27,3392700,103300,NA,NA,2010.08333333333
Lufkin,2010,3,54,8384750,130000,NA,NA,2010.16666666667
Lufkin,2010,4,49,5980400,107800,NA,NA,2010.25
Lufkin,2010,5,53,7028800,121000,387,8.4,2010.33333333333
Lufkin,2010,6,56,7630850,120000,398,8.6,2010.41666666667
Lufkin,2010,7,42,6904075,140000,421,9.3,2010.5
Lufkin,2010,8,42,6218630,126700,420,9.4,2010.58333333333
Lufkin,2010,9,36,4700950,124000,409,9.3,2010.66666666667
Lufkin,2010,10,37,4387325,105000,387,9,2010.75
Lufkin,2010,11,41,7184710,143300,395,9.2,2010.83333333333
Lufkin,2010,12,43,4734140,82500,384,9,2010.91666666667
Lufkin,2011,1,25,2652350,83800,396,9.4,2011
Lufkin,2011,2,29,3459500,110000,392,9.3,2011.08333333333
Lufkin,2011,3,43,5656700,125000,392,9.5,2011.16666666667
Lufkin,2011,4,39,5505840,123300,417,10.3,2011.25
Lufkin,2011,5,53,6136791,102000,420,10.4,2011.33333333333
Lufkin,2011,6,59,7256255,97500,428,10.5,2011.41666666667
Lufkin,2011,7,46,6467772,120000,413,10.1,2011.5
Lufkin,2011,8,59,7586567,110000,399,9.4,2011.58333333333
Lufkin,2011,9,60,7603400,108900,409,9.2,2011.66666666667
Lufkin,2011,10,37,4628850,91700,400,9,2011.75
Lufkin,2011,11,27,3381900,89000,399,9.2,2011.83333333333
Lufkin,2011,12,29,3667400,112500,374,8.9,2011.91666666667
Lufkin,2012,1,30,4078800,124000,386,9.1,2012
Lufkin,2012,2,32,4138205,1e+05,415,9.7,2012.08333333333
Lufkin,2012,3,54,7664455,106700,415,9.5,2012.16666666667
Lufkin,2012,4,43,5723176,118300,418,9.5,2012.25
Lufkin,2012,5,51,7421650,136200,418,9.5,2012.33333333333
Lufkin,2012,6,58,8227930,120000,434,9.9,2012.41666666667
Lufkin,2012,7,47,5726800,123000,448,10.2,2012.5
Lufkin,2012,8,55,8309429,148300,442,10.1,2012.58333333333
Lufkin,2012,9,57,7531450,127500,449,10.4,2012.66666666667
Lufkin,2012,10,36,4955499,124000,417,9.6,2012.75
Lufkin,2012,11,33,4479779,136700,414,9.5,2012.83333333333
Lufkin,2012,12,43,5723090,125000,407,9.1,2012.91666666667
Lufkin,2013,1,35,4758595,111700,401,8.8,2013
Lufkin,2013,2,35,4386900,110000,417,9.1,2013.08333333333
Lufkin,2013,3,45,7100065,145000,416,9.3,2013.16666666667
Lufkin,2013,4,73,11580743,141200,404,8.5,2013.25
Lufkin,2013,5,58,8684877,120000,416,8.7,2013.33333333333
Lufkin,2013,6,51,6034085,113800,439,9.3,2013.41666666667
Lufkin,2013,7,58,9586284,140000,435,9,2013.5
Lufkin,2013,8,45,6524199,118000,453,9.6,2013.58333333333
Lufkin,2013,9,47,5829950,110000,439,9.4,2013.66666666667
Lufkin,2013,10,42,6279000,133300,450,9.6,2013.75
Lufkin,2013,11,37,4940075,116700,443,9.3,2013.83333333333
Lufkin,2013,12,52,8747800,126700,413,8.6,2013.91666666667
Lufkin,2014,1,36,4650062,120000,422,8.7,2014
Lufkin,2014,2,34,4293900,90000,441,9.2,2014.08333333333
Lufkin,2014,3,48,7083550,126700,453,9.4,2014.16666666667
Lufkin,2014,4,62,9628726,130000,99,2.1,2014.25
Lufkin,2014,5,57,7450710,118000,491,10.4,2014.33333333333
Lufkin,2014,6,64,10458222,152500,491,10.1,2014.41666666667
Lufkin,2014,7,55,8853774,135700,489,10.1,2014.5
Lufkin,2014,8,55,8897550,150000,489,10,2014.58333333333
Lufkin,2014,9,64,8832160,134500,483,9.6,2014.66666666667
Lufkin,2014,10,60,9318700,145700,454,8.7,2014.75
Lufkin,2014,11,51,7142800,125000,453,8.5,2014.83333333333
Lufkin,2014,12,51,9810300,161400,410,7.7,2014.91666666667
Lufkin,2015,1,37,6865950,134000,404,7.6,2015
Lufkin,2015,2,43,5157977,110000,387,7.2,2015.08333333333
Lufkin,2015,3,52,8001585,134300,400,7.4,2015.16666666667
Lufkin,2015,4,61,10364386,155000,413,7.6,2015.25
Lufkin,2015,5,50,7211936,140000,408,7.6,2015.33333333333
Lufkin,2015,6,70,12051050,160000,408,7.5,2015.41666666667
Lufkin,2015,7,75,13514366,145000,407,7.3,2015.5
McAllen,2000,1,67,5590000,69400,1303,14.1,2000
McAllen,2000,2,100,8925000,73200,1295,13.7,2000.08333333333
McAllen,2000,3,NA,NA,NA,NA,NA,2000.16666666667
McAllen,2000,4,64,6860000,80000,1267,14,2000.25
McAllen,2000,5,129,12335000,78100,1288,13.6,2000.33333333333
McAllen,2000,6,120,12570000,82000,186,1.9,2000.41666666667
McAllen,2000,7,103,10660000,85800,1333,13.9,2000.5
McAllen,2000,8,120,10855000,77700,542,5.5,2000.58333333333
McAllen,2000,9,102,10710000,85000,528,5.4,2000.66666666667
McAllen,2000,10,106,10900000,84400,2413,24.4,2000.75
McAllen,2000,11,92,9520000,84600,2437,24.6,2000.83333333333
McAllen,2000,12,NA,NA,NA,NA,NA,2000.91666666667
McAllen,2001,1,86,8265000,78000,NA,NA,2001
McAllen,2001,2,107,11070000,72800,NA,NA,2001.08333333333
McAllen,2001,3,122,11665000,82600,NA,NA,2001.16666666667
McAllen,2001,4,132,12315000,83000,NA,NA,2001.25
McAllen,2001,5,122,13070000,89200,NA,NA,2001.33333333333
McAllen,2001,6,132,15020000,90000,NA,NA,2001.41666666667
McAllen,2001,7,149,15615000,88900,NA,NA,2001.5
McAllen,2001,8,153,15835000,89300,NA,NA,2001.58333333333
McAllen,2001,9,118,14430000,88600,NA,NA,2001.66666666667
McAllen,2001,10,126,12700000,82800,NA,NA,2001.75
McAllen,2001,11,144,13620000,82500,NA,NA,2001.83333333333
McAllen,2001,12,121,10725000,74600,NA,NA,2001.91666666667
McAllen,2002,1,105,10940000,84600,NA,NA,2002
McAllen,2002,2,118,10990000,85000,NA,NA,2002.08333333333
McAllen,2002,3,117,12755000,89000,NA,NA,2002.16666666667
McAllen,2002,4,124,14285000,88000,NA,NA,2002.25
McAllen,2002,5,139,14760000,87800,NA,NA,2002.33333333333
McAllen,2002,6,160,18520000,88100,NA,NA,2002.41666666667
McAllen,2002,7,119,13635000,92500,NA,NA,2002.5
McAllen,2002,8,185,19720000,89300,1263,9.6,2002.58333333333
McAllen,2002,9,126,13370000,87900,1300,9.8,2002.66666666667
McAllen,2002,10,138,16070000,88500,NA,NA,2002.75
McAllen,2002,11,129,13280000,81700,NA,NA,2002.83333333333
McAllen,2002,12,155,16195000,90000,1267,9.4,2002.91666666667
McAllen,2003,1,113,11965000,86800,1354,10,2003
McAllen,2003,2,111,10855000,88100,NA,NA,2003.08333333333
McAllen,2003,3,132,13210000,85000,NA,NA,2003.16666666667
McAllen,2003,4,138,14650000,86800,1326,9.7,2003.25
McAllen,2003,5,152,15890000,88000,NA,NA,2003.33333333333
McAllen,2003,6,177,19460000,95800,NA,NA,2003.41666666667
McAllen,2003,7,171,21755000,101800,NA,NA,2003.5
McAllen,2003,8,178,20920000,87500,NA,NA,2003.58333333333
McAllen,2003,9,160,16680000,88300,NA,NA,2003.66666666667
McAllen,2003,10,136,15190000,90000,NA,NA,2003.75
McAllen,2003,11,120,13870000,92900,NA,NA,2003.83333333333
McAllen,2003,12,151,18680000,96100,NA,NA,2003.91666666667
McAllen,2004,1,138,13770000,86500,1540,10.5,2004
McAllen,2004,2,148,16465000,88900,1535,10.2,2004.08333333333
McAllen,2004,3,170,18335000,92800,NA,NA,2004.16666666667
McAllen,2004,4,201,20565000,80400,NA,NA,2004.25
McAllen,2004,5,170,20355000,102500,1622,10.1,2004.33333333333
McAllen,2004,6,196,23170000,99500,NA,NA,2004.41666666667
McAllen,2004,7,193,22510000,95800,NA,NA,2004.5
McAllen,2004,8,183,20720000,93200,NA,NA,2004.58333333333
McAllen,2004,9,163,20845000,111700,NA,NA,2004.66666666667
McAllen,2004,10,162,19580000,101200,NA,NA,2004.75
McAllen,2004,11,147,19410000,101800,NA,NA,2004.83333333333
McAllen,2004,12,174,21085000,94000,NA,NA,2004.91666666667
McAllen,2005,1,154,15950000,90000,NA,NA,2005
McAllen,2005,2,151,17760000,94400,NA,NA,2005.08333333333
McAllen,2005,3,177,22165000,107900,NA,NA,2005.16666666667
McAllen,2005,4,170,19635000,90000,NA,NA,2005.25
McAllen,2005,5,205,23540000,106500,NA,NA,2005.33333333333
McAllen,2005,6,224,28945000,102100,NA,NA,2005.41666666667
McAllen,2005,7,196,25380000,1e+05,NA,NA,2005.5
McAllen,2005,8,214,27240000,105900,NA,NA,2005.58333333333
McAllen,2005,9,187,22955000,97500,NA,NA,2005.66666666667
McAllen,2005,10,218,27050000,1e+05,NA,NA,2005.75
McAllen,2005,11,254,30230000,97000,NA,NA,2005.83333333333
McAllen,2005,12,184,23655000,110400,NA,NA,2005.91666666667
McAllen,2006,1,148,16905000,103200,NA,NA,2006
McAllen,2006,2,150,20120000,110000,NA,NA,2006.08333333333
McAllen,2006,3,227,27125000,102000,NA,NA,2006.16666666667
McAllen,2006,4,208,26875000,110300,NA,NA,2006.25
McAllen,2006,5,184,24060000,110400,NA,NA,2006.33333333333
McAllen,2006,6,261,34140000,107000,NA,NA,2006.41666666667
McAllen,2006,7,216,27905000,109000,NA,NA,2006.5
McAllen,2006,8,258,36690000,118800,NA,NA,2006.58333333333
McAllen,2006,9,217,31155000,116200,NA,NA,2006.66666666667
McAllen,2006,10,248,33445000,110900,NA,NA,2006.75
McAllen,2006,11,212,28730000,118100,NA,NA,2006.83333333333
McAllen,2006,12,201,25540000,103900,NA,NA,2006.91666666667
McAllen,2007,1,170,22155000,107500,NA,NA,2007
McAllen,2007,2,167,21600000,110700,NA,NA,2007.08333333333
McAllen,2007,3,231,28985000,102400,NA,NA,2007.16666666667
McAllen,2007,4,208,25640000,96700,NA,NA,2007.25
McAllen,2007,5,231,29035000,106200,NA,NA,2007.33333333333
McAllen,2007,6,161,22220000,123900,NA,NA,2007.41666666667
McAllen,2007,7,176,24615000,123200,NA,NA,2007.5
McAllen,2007,8,207,29645000,124200,NA,NA,2007.58333333333
McAllen,2007,9,184,23220000,99000,NA,NA,2007.66666666667
McAllen,2007,10,202,27635000,117100,NA,NA,2007.75
McAllen,2007,11,163,22900000,114600,NA,NA,2007.83333333333
McAllen,2007,12,186,24115000,106300,2573,13.5,2007.91666666667
